No_Reff,Nominal_Transaksi,Jenis_Transaksi,Timestamp,Nama_Pengirim,Nama_Penerima,Tanggal,Bulan,Hari,Hari_Minggu,Minggu_Ke,Is_Weekend,Is_Akhir_Bulan,Is_Awal_Bulan,Quarter,Quarter_Label,Total_Transaksi,Rata_Nominal,Frekuensi_Per_Hari,Durasi_Aktif_Hari,Hari_Dari_Awal_Bulan,Kategori_Pembayaran,Jumlah_Terlambat,Persentase_Terlambat,Rata_Interval_Hari,Is_TopUp,Is_QRIS,Is_Transfer,Prop_TopUp,Prop_QRIS,Prop_Transfer,Aktivitas_Bulan_Ini,Aktivitas_Quarter_Ini,Risk_Score,Warning_Level
5760597522420,143785,QRIS Bayar,2025-02-14 10:25:34,Fikri Putri Maulana,"RW05, Lowokwaru",2025-02-14,2,14,4,7,0,0,0,1,Q1,48,69229.27083333333,1.5483870967741935,30,14,Terlambat,33,68.75,0.23404255319148937,0,1,0,0.3541666666666667,0.22916666666666666,0.4166666666666667,25,48,57.5,Warning
3545912253068,64861,Transfer,2025-02-14 10:50:11,Fikri Putri Maulana,"RW05, Lowokwaru",2025-02-14,2,14,4,7,0,0,0,1,Q1,48,69229.27083333333,1.5483870967741935,30,14,Terlambat,33,68.75,0.23404255319148937,0,0,1,0.3541666666666667,0.22916666666666666,0.4166666666666667,25,48,57.5,Warning
1123615143763,116441,QRIS Bayar,2025-02-15 10:31:29,Fikri Putri Maulana,"RW05, Lowokwaru",2025-02-15,2,15,5,7,1,0,0,1,Q1,48,69229.27083333333,1.5483870967741935,30,15,Terlambat,33,68.75,0.23404255319148937,0,1,0,0.3541666666666667,0.22916666666666666,0.4166666666666667,25,48,67.5,Danger
2477688767610,79207,Top Up,2025-02-16 10:36:02,Fikri Putri Maulana,"RW05, Lowokwaru",2025-02-16,2,16,6,7,1,0,0,1,Q1,48,69229.27083333333,1.5483870967741935,30,16,Terlambat,33,68.75,0.23404255319148937,1,0,0,0.3541666666666667,0.22916666666666666,0.4166666666666667,25,48,67.5,Danger
5318813621546,42690,Top Up,2025-02-16 10:52:57,Fikri Putri Maulana,"RW05, Lowokwaru",2025-02-16,2,16,6,7,1,0,0,1,Q1,48,69229.27083333333,1.5483870967741935,30,16,Terlambat,33,68.75,0.23404255319148937,1,0,0,0.3541666666666667,0.22916666666666666,0.4166666666666667,25,48,67.5,Danger
9349848950960,129255,Transfer,2025-01-17 10:12:00,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-17,1,17,4,3,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,17,Terlambat,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,55.67164179104478,Warning
3571745870395,115576,Top Up,2025-01-17 10:21:00,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-17,1,17,4,3,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,17,Terlambat,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,55.67164179104478,Warning
5700993527945,114061,Transfer,2025-01-17 10:21:03,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-17,1,17,4,3,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,17,Terlambat,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,55.67164179104478,Warning
2991296292249,109110,Transfer,2025-01-17 10:22:46,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-17,1,17,4,3,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,17,Terlambat,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,55.67164179104478,Warning
1479482773893,81988,Top Up,2025-01-17 10:35:00,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-17,1,17,4,3,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,17,Terlambat,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,55.67164179104478,Warning
4340576048619,57072,Transfer,2025-01-17 10:36:00,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-17,1,17,4,3,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,17,Terlambat,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,55.67164179104478,Warning
6534795454912,64572,Top Up,2025-01-17 10:52:00,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-17,1,17,4,3,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,17,Terlambat,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,55.67164179104478,Warning
2118469114452,122213,QRIS Bayar,2025-01-17 10:52:00,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-17,1,17,4,3,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,17,Terlambat,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,55.67164179104478,Warning
2753114748324,63243,Top Up,2025-01-18 10:35:35,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-18,1,18,5,3,1,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,18,Terlambat,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,65.67164179104478,Danger
9326471288423,84249,Transfer,2025-01-19 10:15:32,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-19,1,19,6,3,1,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,19,Terlambat,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,65.67164179104478,Danger
344182991286,149420,Top Up,2025-01-19 10:24:03,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-19,1,19,6,3,1,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,19,Terlambat,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,65.67164179104478,Danger
3122415881230,49079,Transfer,2025-01-19 10:26:52,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-19,1,19,6,3,1,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,19,Terlambat,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,65.67164179104478,Danger
8617634662662,80252,QRIS Bayar,2025-01-20 10:14:55,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-20,1,20,0,4,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,20,Terlambat,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,55.67164179104478,Warning
9027194193124,76663,QRIS Bayar,2025-01-20 10:35:34,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-20,1,20,0,4,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,20,Terlambat,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,55.67164179104478,Warning
3859497273419,45935,Transfer,2025-01-20 10:55:35,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-20,1,20,0,4,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,20,Terlambat,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,55.67164179104478,Warning
842093564636,137516,Transfer,2025-01-21 10:31:49,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-21,1,21,1,4,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,21,Terlambat,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,55.67164179104478,Warning
7797521121973,83463,Top Up,2025-01-21 10:41:46,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-21,1,21,1,4,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,21,Terlambat,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,55.67164179104478,Warning
5405635033477,87249,Transfer,2025-01-21 11:56:00,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-21,1,21,1,4,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,21,Terlambat,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,55.67164179104478,Warning
4999838562156,70670,QRIS Bayar,2025-01-22 10:49:51,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-22,1,22,2,4,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,22,Terlambat,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,55.67164179104478,Warning
1091269716938,73333,QRIS Bayar,2025-01-22 10:59:20,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-22,1,22,2,4,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,22,Terlambat,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,55.67164179104478,Warning
5830550686441,63590,Top Up,2025-01-24 10:44:54,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-24,1,24,4,4,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,24,Terlambat,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,55.67164179104478,Warning
5734713894676,75840,Transfer,2025-01-25 10:01:35,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-25,1,25,5,4,1,1,0,1,Q1,67,82550.25373134328,2.161290322580645,30,25,Terlambat,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,75.67164179104478,Danger
6258247828298,149386,QRIS Bayar,2025-01-25 10:46:38,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-25,1,25,5,4,1,1,0,1,Q1,67,82550.25373134328,2.161290322580645,30,25,Terlambat,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,75.67164179104478,Danger
1943831732498,27149,Transfer,2025-01-26 10:07:17,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-26,1,26,6,4,1,1,0,1,Q1,67,82550.25373134328,2.161290322580645,30,26,Terlambat,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,75.67164179104478,Danger
4763572266854,126929,QRIS Bayar,2025-01-26 10:09:16,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-26,1,26,6,4,1,1,0,1,Q1,67,82550.25373134328,2.161290322580645,30,26,Terlambat,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,75.67164179104478,Danger
2641228617046,47987,QRIS Bayar,2025-01-26 10:19:34,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-26,1,26,6,4,1,1,0,1,Q1,67,82550.25373134328,2.161290322580645,30,26,Terlambat,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,75.67164179104478,Danger
5074527235747,51337,QRIS Bayar,2025-01-26 10:29:21,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-26,1,26,6,4,1,1,0,1,Q1,67,82550.25373134328,2.161290322580645,30,26,Terlambat,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,75.67164179104478,Danger
322231253455,149776,Transfer,2025-01-27 10:52:12,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-27,1,27,0,5,0,1,0,1,Q1,67,82550.25373134328,2.161290322580645,30,27,Terlambat,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,65.67164179104478,Danger
5340431545661,16012,QRIS Bayar,2025-01-28 10:25:13,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-28,1,28,1,5,0,1,0,1,Q1,67,82550.25373134328,2.161290322580645,30,28,Terlambat,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,65.67164179104478,Danger
1816982228725,60485,Transfer,2025-01-29 10:37:42,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-29,1,29,2,5,0,1,0,1,Q1,67,82550.25373134328,2.161290322580645,30,29,Terlambat,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,65.67164179104478,Danger
3542039515290,5813,QRIS Bayar,2025-01-29 10:49:05,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-29,1,29,2,5,0,1,0,1,Q1,67,82550.25373134328,2.161290322580645,30,29,Terlambat,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,65.67164179104478,Danger
6614600651455,125845,Top Up,2025-01-30 10:09:47,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-30,1,30,3,5,0,1,0,1,Q1,67,82550.25373134328,2.161290322580645,30,30,Terlambat,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,65.67164179104478,Danger
6886853552979,92131,Transfer,2025-01-30 10:26:43,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-30,1,30,3,5,0,1,0,1,Q1,67,82550.25373134328,2.161290322580645,30,30,Terlambat,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,65.67164179104478,Danger
404447580834,110177,Top Up,2025-01-31 10:13:09,Fikri Putri Santoso,"RW05, Lowokwaru",2025-01-31,1,31,4,5,0,1,0,1,Q1,67,82550.25373134328,2.161290322580645,30,31,Terlambat,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,34,67,65.67164179104478,Danger
8638289519674,48029,Top Up,2025-02-01 10:38:21,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-01,2,1,5,5,1,0,1,1,Q1,67,82550.25373134328,2.161290322580645,30,1,Tepat_Waktu,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,35.67164179104478,Warning
8675238415011,40214,Transfer,2025-02-03 10:00:42,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-03,2,3,0,6,0,0,1,1,Q1,67,82550.25373134328,2.161290322580645,30,3,Tepat_Waktu,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,25.671641791044777,Safe
6990208699127,92230,Transfer,2025-02-03 10:07:14,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-03,2,3,0,6,0,0,1,1,Q1,67,82550.25373134328,2.161290322580645,30,3,Tepat_Waktu,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,25.671641791044777,Safe
3071382694884,122422,Top Up,2025-02-03 10:11:08,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-03,2,3,0,6,0,0,1,1,Q1,67,82550.25373134328,2.161290322580645,30,3,Tepat_Waktu,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,25.671641791044777,Safe
7003160796510,107789,Top Up,2025-02-03 10:53:11,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-03,2,3,0,6,0,0,1,1,Q1,67,82550.25373134328,2.161290322580645,30,3,Tepat_Waktu,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,25.671641791044777,Safe
1261029525738,99394,QRIS Bayar,2025-02-04 10:31:29,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-04,2,4,1,6,0,0,1,1,Q1,67,82550.25373134328,2.161290322580645,30,4,Tepat_Waktu,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,25.671641791044777,Safe
2481983656985,54569,Transfer,2025-02-04 10:34:08,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-04,2,4,1,6,0,0,1,1,Q1,67,82550.25373134328,2.161290322580645,30,4,Tepat_Waktu,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,25.671641791044777,Safe
2001513989586,65414,Top Up,2025-02-04 10:34:36,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-04,2,4,1,6,0,0,1,1,Q1,67,82550.25373134328,2.161290322580645,30,4,Tepat_Waktu,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,25.671641791044777,Safe
935951585298,75545,Transfer,2025-02-04 10:38:42,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-04,2,4,1,6,0,0,1,1,Q1,67,82550.25373134328,2.161290322580645,30,4,Tepat_Waktu,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,25.671641791044777,Safe
1937660865678,82298,Transfer,2025-02-04 10:40:14,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-04,2,4,1,6,0,0,1,1,Q1,67,82550.25373134328,2.161290322580645,30,4,Tepat_Waktu,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,25.671641791044777,Safe
5883467886674,88538,QRIS Bayar,2025-02-04 10:40:50,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-04,2,4,1,6,0,0,1,1,Q1,67,82550.25373134328,2.161290322580645,30,4,Tepat_Waktu,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,25.671641791044777,Safe
7408458107774,94029,Transfer,2025-02-05 10:05:55,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-05,2,5,2,6,0,0,1,1,Q1,67,82550.25373134328,2.161290322580645,30,5,Tepat_Waktu,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,25.671641791044777,Safe
4833498387915,47140,Top Up,2025-02-05 10:09:11,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-05,2,5,2,6,0,0,1,1,Q1,67,82550.25373134328,2.161290322580645,30,5,Tepat_Waktu,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,25.671641791044777,Safe
2211317729233,73024,Transfer,2025-02-05 10:49:10,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-05,2,5,2,6,0,0,1,1,Q1,67,82550.25373134328,2.161290322580645,30,5,Tepat_Waktu,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,25.671641791044777,Safe
9504055947848,49439,QRIS Bayar,2025-02-06 10:51:43,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-06,2,6,3,6,0,0,1,1,Q1,67,82550.25373134328,2.161290322580645,30,6,Tepat_Waktu,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,25.671641791044777,Safe
2303690539649,92149,Top Up,2025-02-07 10:25:04,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-07,2,7,4,6,0,0,1,1,Q1,67,82550.25373134328,2.161290322580645,30,7,Tepat_Waktu,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,25.671641791044777,Safe
6765209250731,79532,Transfer,2025-02-08 10:06:24,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-08,2,8,5,6,1,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,8,Mendekati_Deadline,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,35.67164179104478,Warning
3405656761890,100976,Transfer,2025-02-08 10:47:31,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-08,2,8,5,6,1,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,8,Mendekati_Deadline,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,35.67164179104478,Warning
3255291639741,89535,Transfer,2025-02-08 10:58:25,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-08,2,8,5,6,1,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,8,Mendekati_Deadline,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,35.67164179104478,Warning
2868839985622,5496,Transfer,2025-02-09 10:23:38,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-09,2,9,6,6,1,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,9,Mendekati_Deadline,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,35.67164179104478,Warning
5543072960918,149420,Top Up,2025-02-09 10:41:20,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-09,2,9,6,6,1,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,9,Mendekati_Deadline,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,35.67164179104478,Warning
6947945437734,119754,Transfer,2025-02-09 10:45:58,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-09,2,9,6,6,1,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,9,Mendekati_Deadline,43,64.17910447761194,0.13636363636363635,0,0,1,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,35.67164179104478,Warning
1051598591387,69661,QRIS Bayar,2025-02-09 10:53:41,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-09,2,9,6,6,1,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,9,Mendekati_Deadline,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,35.67164179104478,Warning
8812715957224,26136,Top Up,2025-02-10 10:53:27,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-10,2,10,0,7,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,10,Mendekati_Deadline,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,25.671641791044777,Safe
6924345662177,69747,Top Up,2025-02-12 10:05:48,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-12,2,12,2,7,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,12,Terlambat,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,55.67164179104478,Warning
941972589099,59016,Top Up,2025-02-12 10:11:34,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-12,2,12,2,7,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,12,Terlambat,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,55.67164179104478,Warning
1101656216303,131283,Top Up,2025-02-12 10:17:03,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-12,2,12,2,7,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,12,Terlambat,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,55.67164179104478,Warning
1339315731377,126695,Top Up,2025-02-12 10:27:35,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-12,2,12,2,7,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,12,Terlambat,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,55.67164179104478,Warning
820141328671,80225,QRIS Bayar,2025-02-12 10:37:14,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-12,2,12,2,7,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,12,Terlambat,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,55.67164179104478,Warning
326149894483,103482,Top Up,2025-02-13 10:07:58,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-13,2,13,3,7,0,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,13,Terlambat,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,55.67164179104478,Warning
4665927098102,48095,QRIS Bayar,2025-02-15 10:40:11,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-15,2,15,5,7,1,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,15,Terlambat,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,65.67164179104478,Danger
987891143714,25981,QRIS Bayar,2025-02-15 10:40:41,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-15,2,15,5,7,1,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,15,Terlambat,43,64.17910447761194,0.13636363636363635,0,1,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,65.67164179104478,Danger
6037819711695,116234,Top Up,2025-02-16 10:15:02,Fikri Putri Santoso,"RW05, Lowokwaru",2025-02-16,2,16,6,7,1,0,0,1,Q1,67,82550.25373134328,2.161290322580645,30,16,Terlambat,43,64.17910447761194,0.13636363636363635,1,0,0,0.34328358208955223,0.26865671641791045,0.3880597014925373,33,67,65.67164179104478,Danger
9788372577198,109678,Transfer,2025-01-17 10:01:00,Fikri Ramadhan Fitriani,"RW05, Lowokwaru",2025-01-17,1,17,4,3,0,0,0,1,Q1,76,74611.46052631579,2.533333333333333,29,17,Terlambat,59,77.63157894736842,0.12,0,0,1,0.32894736842105265,0.3026315789473684,0.3684210526315789,46,76,61.05263157894737,Danger
2349197491799,137180,Transfer,2025-01-17 10:09:00,Fikri Ramadhan Fitriani,"RW05, Lowokwaru",2025-01-17,1,17,4,3,0,0,0,1,Q1,76,74611.46052631579,2.533333333333333,29,17,Terlambat,59,77.63157894736842,0.12,0,0,1,0.32894736842105265,0.3026315789473684,0.3684210526315789,46,76,61.05263157894737,Danger
799551053466,49590,Top Up,2025-01-17 10:14:00,Fikri Ramadhan Fitriani,"RW05, Lowokwaru",2025-01-17,1,17,4,3,0,0,0,1,Q1,76,74611.46052631579,2.533333333333333,29,17,Terlambat,59,77.63157894736842,0.12,1,0,0,0.32894736842105265,0.3026315789473684,0.3684210526315789,46,76,61.05263157894737,Danger
5866239475410,100625,Top Up,2025-01-17 10:21:00,Fikri Ramadhan Fitriani,"RW05, Lowokwaru",2025-01-17,1,17,4,3,0,0,0,1,Q1,76,74611.46052631579,2.533333333333333,29,17,Terlambat,59,77.63157894736842,0.12,1,0,0,0.32894736842105265,0.3026315789473684,0.3684210526315789,46,76,61.05263157894737,Danger
7862718789317,107604,QRIS Bayar,2025-01-17 10:21:00,Fikri Ramadhan Fitriani,"RW05, Lowokwaru",2025-01-17,1,17,4,3,0,0,0,1,Q1,76,74611.46052631579,2.533333333333333,29,17,Terlambat,59,77.63157894736842,0.12,0,1,0,0.32894736842105265,0.3026315789473684,0.3684210526315789,46,76,61.05263157894737,Danger
